冰凉粉	滋补保健
冰凉粉	餐饮
蚝油	未知
蚝油	餐饮
蚝油	其他
蚝油	调味品
孜然羊肉盖饭	餐饮
百岁山矿泉水	餐饮
百岁山矿泉水	饮料
百岁山矿泉水	未知
澳门猪扒包	餐饮
软炸肉	餐饮
马桶盖	其他
马桶盖	居家日用
马桶盖	家居家装
马桶盖	未知
马桶盖	母婴
马桶盖	调味品
砂锅饭	餐饮
番茄肥牛米线	餐饮
金枕榴莲	水果
金枕榴莲	餐饮
金枕榴莲	未知
医大	餐饮
外婆菜	未知
外婆菜	餐饮
zippo	其他
zippo	居家日用
zippo	未知
桂花粥	餐饮
龙抄手	餐饮
满杯红柚	餐饮
大馍	未知
大馍	餐饮
奶酪	乳制品
奶酪	餐饮
奶酪	未知
坛肉米饭	餐饮
冰粉儿	餐饮
大号垃圾袋	居家日用
大号垃圾袋	未知
永生花	休闲食品
永生花	其他
永生花	冷冻冷藏
永生花	日化用品
永生花	个护清洁
永生花	居家日用
永生花	未知
永生花	鲜花绿植
西瓜果切	其他
西瓜果切	水果
西瓜果切	未知
西瓜果切	餐饮
擀面杖	未知
擀面杖	餐饮
擀面杖	其他
擀面杖	医疗器械
榴莲饼	便利食品
榴莲饼	餐饮
丝瓜毛豆	餐饮
痛经宝颗粒	中西药品
薄荷膏	未知
薄荷膏	个护清洁
枸杞子	未知
枸杞子	粮油米面
枸杞子	其他
枸杞子	调味品
酸菜大肠饭	餐饮
肉酱意粉	餐饮
白葡萄	未知
白葡萄	酒
冰粉王	未知
冰粉王	餐饮
海虹	水果
海虹	餐饮
海虹	未知
海虹	水产
蕎麦	餐饮
樱桃番茄	水果
樱桃番茄	蔬菜
樱桃番茄	餐饮
樱桃番茄	未知
芝士碎	乳制品
芝士碎	其他
芝士碎	未知
芝士碎	餐饮
药膏	未知
药膏	个护清洁
药膏	中西药品
红汤馄饨	餐饮
炸馒头	餐饮
炸馒头	未知
黄瓜	其他
黄瓜	水果
黄瓜	未知
黄瓜	蔬菜
黄瓜	餐饮
羊肠汤	未知
羊肠汤	餐饮
打包盒	未知
打包盒	其他
打包盒	居家日用
打包盒	餐饮
巨无霸	餐饮
猪肝粉	餐饮
清粥	餐饮
卫生巾裤	未知
卫生巾裤	个护清洁
卫生巾裤	其他
烧仙	餐饮
送进文星	餐饮
脆皮鸡排饭	餐饮
吃鸡蛋糕	餐饮
自热锅	便利食品
自热锅	餐饮
麻球	餐饮
蝴蝶兰	未知
蝴蝶兰	其他
蝴蝶兰	居家日用
蝴蝶兰	水果
蝴蝶兰	鲜花绿植
烧茄子盖饭	未知
烧茄子盖饭	餐饮
重庆凉面	餐饮
白饭	餐饮
莴笋丝	餐饮
紫菜卷	餐饮
紫菜卷	其他
蛋黄烧卖	餐饮
感康	中西药品
感康	未知
上汤西兰花	餐饮
双倍辣火鸡面	便利食品
双倍辣火鸡面	未知
双倍辣火鸡面	粮油米面
牛肉干拌面	未知
牛肉干拌面	餐饮
金鸽瓜子	休闲食品
金鸽瓜子	未知
金鸽瓜子	肉禽蛋类
金鸽瓜子	餐饮
龙虾盖浇	餐饮
腊八豆炒蛋	餐饮
薯条	餐饮
干胶	个护清洁
干胶	未知
干胶	其他
乳酪面包	餐饮
乳酪面包	冷冻冷藏
豆腐干	休闲食品
豆腐干	其他
豆腐干	未知
豆腐干	豆制品
豆腐干	餐饮
豆腐干	鲜食/低温
焖面	餐饮
耳片	未知
耳片	餐饮
耳片	休闲食品
年糕炸鸡	餐饮
干锅蛙	餐饮
烧烤碳	其他
烧烤碳	运动户外
烧烤碳	餐饮
烧烤碳	鲜食/低温
黄焖鸡盖饭	餐饮
爆米花	休闲食品
爆米花	冷冻冷藏
爆米花	水果
爆米花	未知
爆米花	蔬菜
爆米花	餐饮
转换器	家居家装
转换器	未知
转换器	粮油米面
转换器	其他
鸡丁米线	餐饮
干豆角	其他
干豆角	餐饮
干豆角	蔬菜
名仁	饮料
名仁	其他
名仁	未知
名仁	调味品
棉球	其他
棉球	居家日用
棉球	医疗器械
棉球	酒
魔芋丝	未知
魔芋丝	粮油米面
魔芋丝	蔬菜
魔芋丝	餐饮
魔芋丝	鲜食/低温
魔芋丝	休闲食品
开心鸡排	餐饮
鲜肉包	餐饮
鲜肉包	鲜食/低温
锡纸粉	餐饮
甄稀冰淇淋	未知
甄稀冰淇淋	餐饮
甄稀冰淇淋	乳制品
甄稀冰淇淋	其他
甄稀冰淇淋	冷冻冷藏
甄稀冰淇淋	水果
炒麻食	餐饮
米线外卖	未知
米线外卖	餐饮
圆珠笔	办公用品
圆珠笔	未知
老醋花生	未知
老醋花生	粮油米面
老醋花生	餐饮
老醋花生	休闲食品
牛舌饭	餐饮
鸡蛋果子	餐饮
沙茶酱	未知
沙茶酱	调味品
沙茶酱	其他
沙茶酱	餐饮
炒茄子	餐饮
验孕试纸	其他
验孕试纸	母婴
验孕试纸	未知
验孕试纸	计生/情趣
泡豇豆	半成品料理
泡豇豆	未知
泡豇豆	蔬菜
泡豇豆	餐饮
耳机苹果	其他
耳机苹果	家用电器
耳机苹果	未知
维他	休闲食品
维他	未知
维他	乳制品
维他	居家日用
维他	餐饮
维他	饮料
一次性餐盒	未知
一次性餐盒	其他
一次性餐盒	居家日用
一次性餐盒	餐饮
补水喷雾	个护清洁
湖南腊肉	餐饮
鸡蛋炒饼	餐饮
手机充电线	3C数码
手机充电线	未知
手机充电线	其他
酱土豆	餐饮
咖哩饭	餐饮
手撕牛肉	未知
手撕牛肉	餐饮
手撕牛肉	休闲食品
紫苏黄瓜	餐饮
黑椒牛	餐饮
甜瓜	其他
甜瓜	水果
甜瓜	未知
甜瓜	餐饮
湿疹	医疗器械
湿疹	未知
湿疹	个护清洁
湿疹	其他
湿疹	处方药品
湿疹	餐饮
炒大米	未知
炒大米	餐饮
鸭脚包	未知
鸭脚包	餐饮
菌汤	调味品
菌汤	餐饮
烤羊	餐饮
医高专	餐饮
鸡腿排	餐饮
柠檬蜂蜜水	餐饮
钙铁锌	其他
钙铁锌	滋补保健
细面	粮油米面
细面	餐饮
三黄鸡	未知
三黄鸡	餐饮
三黄鸡	肉禽蛋类
腊鱼	未知
腊鱼	餐饮
火锅调料	未知
火锅调料	调味品
火锅调料	餐饮
腊味煲仔饭	餐饮
腊八粥	未知
腊八粥	餐饮
卫龙小辣棒	未知
卫龙小辣棒	休闲食品
三养火鸡面	未知
三养火鸡面	便利食品
三养火鸡面	水果
三养火鸡面	餐饮
管道	家居家装
管道	未知
管道	母婴
管道	其他
管道	居家日用
管道	日化用品
茶树菇排骨汤	半成品料理
茶树菇排骨汤	餐饮
馄饨皮	未知
馄饨皮	粮油米面
馄饨皮	餐饮
五香条	未知
五香条	餐饮
蓝可乐	未知
蓝可乐	餐饮
蓝可乐	其他
蓝可乐	饮料
润滑油	个护清洁
润滑油	便利食品
润滑油	居家日用
润滑油	未知
润滑油	母婴
润滑油	汽车用品
润滑油	计生/情趣
润滑油	餐饮
润滑油	饮料
润滑油	其他
润滑油	办公用品
可丽饼	餐饮
香辣虾	未知
香辣虾	水产
香辣虾	餐饮
酱骨饭	餐饮
青椒斩蛋	餐饮
脆皮烤鸭饭	餐饮
咕咾肉	餐饮
脱骨鸡	未知
脱骨鸡	餐饮
康师傅方便面	未知
康师傅方便面	便利食品
康师傅方便面	餐饮
港点靓粥	餐饮
味全每日c	未知
味全每日c	蔬菜
味全每日c	乳制品
味全每日c	冷冻冷藏
味全每日c	水果
鸡粥	餐饮
酸萝卜鸡杂	餐饮
桶面	未知
桶面	便利食品
桶面	餐饮
桶面	饮料
小熊伴嫁	餐饮
眼镜盒	3C数码
眼镜盒	办公用品
眼镜盒	日化用品
眼镜盒	未知
眼镜盒	个护清洁
眼镜盒	其他
眼镜盒	居家日用
眼镜盒	水果
芒果沙拉	餐饮
炸薯条	餐饮
酸酸辣辣	便利食品
酸酸辣辣	餐饮
都乐菠萝	未知
都乐菠萝	餐饮
都乐菠萝	水果
松花蛋	未知
松花蛋	肉禽蛋类
松花蛋	餐饮
炸鸡心	餐饮
甜玉米	水果
甜玉米	餐饮
甜玉米	鲜食/低温
甜玉米	未知
甜玉米	粮油米面
甜玉米	蔬菜
小笋	餐饮
炒擀面皮	餐饮
大红袍奶茶	餐饮
盼盼	未知
盼盼	餐饮
盼盼	休闲食品
盼盼	肉禽蛋类
苦菜汤	餐饮
尿垫	个护清洁
尿垫	其他
尿垫	医疗器械
尿垫	宠物生活
尿垫	未知
尿垫	母婴
芋圆冰粉	餐饮
青豆玉米	蔬菜
青豆玉米	餐饮
血压计	医疗器械
血压计	未知
酸辣海带	未知
酸辣海带	餐饮
酸辣海带	其他
酸汤牛肉	餐饮
冈本	其他
冈本	计生/情趣
冈本	餐饮
冈本	家居家装
冈本	未知
冈本	粮油米面
甜汤	餐饮
椰子水	未知
椰子水	餐饮
椰子水	饮料
椰子水	其他
椰子水	水果
拉麵	餐饮
拼盘	水果
拼盘	餐饮
拼盘	未知
瓜	水果
瓜	未知
瓜	蔬菜
瓜	餐饮
西瓜霜喷	中西药品
西瓜霜喷	其他
三丝炒米粉	餐饮
安卓充电	其他
安卓充电	3C数码
安卓充电	未知
炭烧水果捞	未知
炭烧水果捞	餐饮
炭烧水果捞	水果
南乳	餐饮
炸炸炸	餐饮
苦菊	其他
苦菊	蔬菜
苦菊	餐饮
苦菊	未知
苦菊	茶
合生元	奶粉
合生元	滋补保健
秘制猪蹄	未知
秘制猪蹄	餐饮
糖	休闲食品
糖	冲调
糖	未知
糖	母婴
糖	调味品
糖	其他
糖	餐饮
无比滴	其他
无比滴	日化用品
无比滴	母婴
无比滴	个护清洁
无比滴	未知
无比滴	餐饮
龙骨饭	餐饮
胡辣	餐饮
干贝粥	餐饮
肉丝炒面	餐饮
白糖罂荔枝	水果
白糖罂荔枝	餐饮
白糖罂荔枝	未知
水饺	餐饮
红烧肥肠	餐饮
红烧肥肠	肉禽蛋类
路由器	3C数码
路由器	休闲食品
路由器	办公用品
路由器	医疗器械
路由器	未知
路由器	调味品
路由器	乳制品
路由器	便利食品
路由器	其他
路由器	家用电器
路由器	居家日用
路由器	水果
奶嘴	未知
奶嘴	母婴
奶嘴	其他
蟹宝	餐饮
肚肺汤	餐饮
洽洽	休闲食品
洽洽	冲调
洽洽	未知
洽洽	粮油米面
洽洽	餐饮
猪皮	休闲食品
猪皮	冷冻冷藏
猪皮	肉禽蛋类
猪皮	未知
猪皮	粮油米面
猪皮	餐饮
猪皮	鲜食/低温
烧鸡	休闲食品
烧鸡	其他
烧鸡	冷冻冷藏
烧鸡	肉禽蛋类
烧鸡	未知
烧鸡	餐饮
砂汤	餐饮
huntun	餐饮
草莓奶昔	餐饮
草莓奶昔	水果
内酯豆腐	未知
内酯豆腐	豆制品
内酯豆腐	餐饮
bb霜	其他
bb霜	个护清洁
bb霜	未知
bb霜	美妆饰品
及第	餐饮
软炸虾仁	餐饮
香辣金针菇	休闲食品
香辣金针菇	未知
香辣金针菇	蔬菜
香辣金针菇	餐饮
板烧	餐饮
赤豆棒冰	冷冻冷藏
赤豆棒冰	餐饮
赤豆棒冰	未知
好声音	餐饮
过敏	中西药品
撒汤	餐饮
原味生蚝	餐饮
虾仁汤包	餐饮
蕨根粉	餐饮
蕨根粉	未知
蕨根粉	粮油米面
菜刀	办公用品
菜刀	未知
菜刀	蔬菜
菜刀	其他
菜刀	居家日用
米凉虾	餐饮
亲嘴豆皮	其他
亲嘴豆皮	休闲食品
亲嘴豆皮	未知
亲嘴豆皮	豆制品
芒果奶盖	餐饮
退热栓	医疗器械
退热栓	未知
退热栓	中西药品
退热栓	处方药品
宾格瑞	未知
宾格瑞	餐饮
宾格瑞	饮料
宾格瑞	乳制品
宾格瑞	其他
宾格瑞	冷冻冷藏
宾格瑞	水果
盖浇饭	便利食品
盖浇饭	餐饮
苹果充电线	其他
苹果充电线	3C数码
苹果充电线	未知
苹果充电线	蔬菜
苹果充电线	餐饮
儿童	餐饮
生煎包	餐饮
防晒	其他
防晒	居家日用
防晒	个护清洁
防晒	未知
防晒	美妆饰品
桂花糕	餐饮
芝士焗番薯	餐饮
新奇士	其他
新奇士	水果
新奇士	调味品
新奇士	未知
新奇士	餐饮
新奇士	饮料
杜蕾斯润滑	计生/情趣
杜蕾斯润滑	未知
腊味炒饭	餐饮
桂花糖藕	未知
桂花糖藕	餐饮
小笼包	餐饮
挂面汤	餐饮
牛肉果	餐饮
排骨虾	餐饮
卡迪那	乳制品
卡迪那	休闲食品
卡迪那	其他
卡迪那	调味品
卡迪那	便利食品
卡迪那	未知
卡迪那	蔬菜
烤鸡腿	休闲食品
烤鸡腿	未知
烤鸡腿	餐饮
烤鸡腿	鲜食/低温
焗饭	餐饮
烧烤饭	餐饮
红枣牛奶	冷冻冷藏
红枣牛奶	未知
红枣牛奶	乳制品
红枣牛奶	餐饮
李锦记	未知
李锦记	调味品
酒酿糕	餐饮
威猛	日化用品
爆鱼	休闲食品
爆鱼	未知
爆鱼	其他
爆鱼	餐饮
爆鱼	鲜食/低温
奶油意大利面	餐饮
鲜竹沥液	中西药品
鲜竹沥液	其他
蒜香鸡爪	餐饮
蒜香鸡爪	休闲食品
蒜香鸡爪	未知
蒜香鸡爪	肉禽蛋类
安全套	休闲食品
安全套	其他
安全套	肉禽蛋类
安全套	未知
安全套	计生/情趣
青瓜	其他
青瓜	水果
青瓜	饮料
青瓜	未知
青瓜	肉禽蛋类
青瓜	蔬菜
青瓜	餐饮
双黄连	未知
双黄连	中西药品
双黄连	居家日用
削面	粮油米面
削面	餐饮
巧乐兹	休闲食品
巧乐兹	其他
巧乐兹	冷冻冷藏
巧乐兹	未知
巧乐兹	烘焙
巧乐兹	酒
巧乐兹	餐饮
巧乐兹	鲜食/低温
卤鸡蛋	餐饮
红豆冰	餐饮
红豆冰	未知
青菜瘦肉粥	未知
青菜瘦肉粥	餐饮
剃毛	个护清洁
剃毛	乳制品
剃毛	其他
剃毛	家用电器
剃毛	未知
酸汤面	餐饮
无糖饼干	休闲食品
无糖饼干	未知
无糖饼干	餐饮
鸭板肠	餐饮
鸭板肠	冷冻冷藏
鸭板肠	未知
鸭板肠	肉禽蛋类
抄面	餐饮
酱大骨	餐饮
牙线	个护清洁
牙线	居家日用
牙线	未知
牙线	餐饮
田螺	餐饮
田螺	未知
旅行装	个护清洁
旅行装	未知
旅行装	美妆饰品
旅行装	茶
旅行装	酒
旅行装	其他
旅行装	日化用品
香菇青菜	餐饮
凉拌兔丁	半成品料理
凉拌兔丁	未知
凉拌兔丁	餐饮
芒果盒子	未知
芒果盒子	水果
芒果盒子	餐饮
烤带子	未知
烤带子	餐饮
纯瘦肉夹馍	餐饮
烤冷面章鱼小丸子	餐饮
加州牛肉面	餐饮
云丝	餐饮
云丝	未知
脆皮乳鸽	餐饮
果盘	其他
果盘	水果
果盘	未知
果盘	餐饮
双层鸡腿汉堡	餐饮
扇贝	餐饮
扇贝	未知
扇贝	水产
素烧鹅	未知
素烧鹅	餐饮
汤达人	便利食品
汤达人	未知
汤达人	粮油米面
汤达人	餐饮
汤达人	其他
汤达人	冷冻冷藏
干豆腐	未知
干豆腐	豆制品
干豆腐	其他
干豆腐	餐饮
亨氏番茄酱	未知
亨氏番茄酱	调味品
泡椒鸡杂	餐饮
水果捞捞捞	餐饮
山药丸子	餐饮
粘玉米	未知
粘玉米	蔬菜
粘玉米	餐饮
炒肉片	餐饮
麻辣藕片	未知
麻辣藕片	餐饮
麻辣藕片	鲜食/低温
麻辣藕片	调味品
麻辣口水鸡	餐饮
试孕纸	其他
试孕纸	计生/情趣
试孕纸	办公用品
试孕纸	未知
蜜豆	其他
蜜豆	水果
蜜豆	未知
蜜豆	餐饮
伊丽莎白	宠物生活
伊丽莎白	水果
伊丽莎白	未知
伊丽莎白	餐饮
奥利司他	中西药品
奥利司他	未知
薯片	休闲食品
薯片	未知
薯片	调味品
薯片	餐饮
芳香排骨	餐饮
薏仁	其他
薏仁	粮油米面
薏仁	餐饮
薏仁	鲜食/低温
薏仁	未知
干煸肺子	餐饮
卤鸭胗	餐饮
卤鸭胗	未知
六味地黄丸	中西药品
金鸽	休闲食品
金鸽	未知
金鸽	肉禽蛋类
金鸽	餐饮
血蛤	餐饮
血蛤	水产
咖喱鱼蛋	餐饮
咖喱鱼蛋	调味品
儿童口罩	医疗器械
儿童口罩	未知
儿童口罩	其他
儿童口罩	居家日用
儿童口罩	服饰鞋包
咖喱猪排饭	餐饮
广式腊肠	未知
广式腊肠	肉禽蛋类
广式腊肠	餐饮
羊蝎子火锅	餐饮
麻婆豆腐饭	餐饮
牛饭	餐饮
云南白药创可贴	中西药品
云南白药创可贴	其他
云南白药创可贴	未知
芒果干	未知
芒果干	餐饮
芒果干	休闲食品
芒果干	水果
土豆片回锅肉	餐饮
海苔肉松小贝	餐饮
热冷面	餐饮
炒出前一丁	餐饮
热狗	餐饮
延世	乳制品
延世	水果
延世	餐饮
延世	饮料
延世	未知
三元	乳制品
三元	餐饮
炒螺丝粉	餐饮
粉丝扇贝	水产
粉丝扇贝	餐饮
金嗓子	未知
金嗓子	滋补保健
金嗓子	休闲食品
铁板鱿鱼须	未知
铁板鱿鱼须	餐饮
烤肉盖饭	餐饮
地瓜干	水果
地瓜干	茶
地瓜干	蔬菜
地瓜干	餐饮
地瓜干	其他
地瓜干	未知
逗猫棒	宠物生活
逗猫棒	未知
滑蛋叉烧	餐饮
ins	餐饮
咸橄榄	未知
咸橄榄	其他
咸橄榄	水果
咸橄榄	餐饮
酱大骨头	未知
酱大骨头	餐饮
面巾纸	居家日用
面巾纸	未知
面巾纸	餐饮
面巾纸	其他
球生菜	蔬菜
球生菜	餐饮
球生菜	鲜食/低温
球生菜	未知
炸鸡锁骨	餐饮
沙姜鸡	肉禽蛋类
沙姜鸡	餐饮
沾水	餐饮
慕斯蛋糕	餐饮
澳白	餐饮
烤鸭粥	餐饮
红皮花生	其他
红皮花生	粮油米面
红皮花生	餐饮
红皮花生	休闲食品
老上海特色里脊肉	餐饮
仙豆糕	餐饮
椰子	居家日用
椰子	未知
椰子	餐饮
椰子	水果
椰子	调味品
排骨冬瓜汤	餐饮
牛肉炒米粉	餐饮
培根	其他
培根	冷冻冷藏
培根	水果
培根	肉禽蛋类
培根	未知
培根	餐饮
核桃蛋汤	餐饮
燕麦片	未知
燕麦片	粮油米面
燕麦片	冲调
燕麦片	餐饮
燕麦片	饮料
土匪鸭	餐饮
黄焖	餐饮
牛腩河粉	餐饮
网红炒饭	餐饮
炸虾	餐饮
蒜泥空心菜	餐饮
苹果手机充电器	3C数码
苹果手机充电器	未知
水军锅巴	休闲食品
水军锅巴	未知
火爆肥肠	餐饮
芝士椰椰	餐饮
银黄含片	中西药品
银黄含片	其他
港式奶茶	餐饮
尺子	办公用品
尺子	家居家装
尺子	未知
公牛插座	家居家装
公牛插座	未知
公牛插座	便利食品
揽锅菜	餐饮
土豆丝盖浇饭	餐饮
台湾烤肠	冷冻冷藏
台湾烤肠	餐饮
台湾烤肠	未知
酸菜米线	餐饮
铁板茄子	餐饮
海苔饭团	餐饮
牛油果香蕉	其他
牛油果香蕉	水果
牛油果香蕉	未知
牛油果香蕉	餐饮
福袋	其他
福袋	餐饮
西米奶茶	餐饮
波霸奶茶	未知
波霸奶茶	餐饮
茉莉蜜茶	餐饮
茉莉蜜茶	饮料
茉莉蜜茶	未知
波力海苔	未知
波力海苔	水产
波力海苔	休闲食品
耳机线	家用电器
耳机线	未知
耳机线	其他
虎皮	未知
虎皮	肉禽蛋类
虎皮	烘焙
虎皮	餐饮
虎皮	鲜食/低温
大肠饭	餐饮
锡纸花甲粉丝	餐饮
枇杷露	中西药品
枇杷露	未知
玻璃	居家日用
玻璃	未知
玻璃	餐饮
鸡丝泡饭	餐饮
eve	其他
eve	水果
eve	未知
eve	餐饮
炒馍花	餐饮
炸扁食	餐饮
土豆烧牛肉	餐饮
五香粉	未知
五香粉	调味品
鸡蛋	肉禽蛋类
鸡蛋	未知
鸡蛋	餐饮
尖椒干豆腐	未知
尖椒干豆腐	餐饮
糯米贴	餐饮
草莓	水果
草莓	半成品料理
草莓	未知
草莓	餐饮
小茗	未知
小茗	餐饮
小茗	饮料
杂粮馒头	餐饮
杂粮馒头	鲜食/低温
炝粉	餐饮
土豆盐煎肉	餐饮
大米饼	未知
大米饼	餐饮
大米饼	休闲食品
体重秤	医疗器械
体重秤	家居家装
体重秤	母婴
体重秤	未知
保温	其他
保温	居家日用
保温	未知
保温	餐饮
炸酱粉	餐饮
海鲜意大利面	餐饮
拔丝红薯	餐饮
温州糯米饭	餐饮
菠菜面	餐饮
老抽	未知
老抽	调味品
土豆焖鸡	餐饮
寿司海苔	未知
寿司海苔	鲜食/低温
寿司海苔	休闲食品
螺蛳粉	餐饮
吉列	个护清洁
吉列	未知
吉列	餐饮
带子	餐饮
酒	其他
酒	水果
酒	未知
酒	烘焙
酒	酒
酒	餐饮
旺旺大礼包	未知
旺旺大礼包	休闲食品
菜汤面	餐饮
腐竹炒肉	餐饮
麻酱糖饼	餐饮
好时巧克力	休闲食品
好时巧克力	肉禽蛋类
好时巧克力	餐饮
西湖牛肉羹	餐饮
奥尔良鸡排饭	餐饮
城建	餐饮
弹力素	个护清洁
弹力素	其他
弹力素	未知
肥牛	未知
肥牛	肉禽蛋类
肥牛	餐饮
鞋油	日化用品
鞋油	未知
cr2032	休闲食品
cr2032	3C数码
cr2032	未知
菜煎饼	餐饮
肉炒饭	餐饮
帕玛拉特	未知
帕玛拉特	乳制品
帕玛拉特	休闲食品
露露	未知
露露	餐饮
露露	饮料
肥肠干饭	餐饮
送进	餐饮
荷兰豆炒腊肉	餐饮
蕃茄酱	调味品
蕃茄酱	未知
蕃茄酱	餐饮
隐形眼镜滴眼液	其他
隐形眼镜滴眼液	日消品类
强生婴儿	个护清洁
强生婴儿	未知
强生婴儿	母婴
海带结	其他
海带结	餐饮
海带结	休闲食品
海带结	未知
海带结	水产
猪肝盖饭	餐饮
宝鸡擀面皮	餐饮
蚊帐	其他
蚊帐	家居家装
蚊帐	服饰鞋包
蚊帐	个护清洁
蚊帐	家用电器
蚊帐	居家日用
蚊帐	未知
蚊帐	粮油米面
芸豆	未知
芸豆	蔬菜
芸豆	餐饮
芸豆	其他
馍馍	未知
馍馍	餐饮
低筋面粉	粮油米面
低筋面粉	未知
香醋	未知
香醋	调味品
韭菜鸡蛋包子	餐饮
水果礼盒	其他
水果礼盒	水果
水果礼盒	未知
水果礼盒	滋补保健
张君雅	未知
张君雅	烘焙
张君雅	粮油米面
张君雅	餐饮
张君雅	休闲食品
张君雅	便利食品
张君雅	其他
黑鸭	休闲食品
黑鸭	其他
黑鸭	肉禽蛋类
黑鸭	调味品
黑鸭	未知
黑鸭	水产
黑鸭	豆制品
黑鸭	餐饮
黑鸭	鲜食/低温
海王金樽	未知
海王金樽	滋补保健
海王金樽	其他
鲜肉粽子	冷冻冷藏
鲜肉粽子	餐饮
辣肉	餐饮
月子	餐饮
鸡扒饭	餐饮
手擀粉	餐饮
手擀粉	未知
猪油糕	餐饮
酱猪肝	餐饮
酱猪肝	未知
酱猪肝	肉禽蛋类
大料	未知
大料	休闲食品
大料	调味品
炖菜	餐饮
彩虹糖	休闲食品
彩虹糖	未知
彩虹糖	调味品
彩虹糖	其他
彩虹糖	餐饮
榴莲蛋糕	未知
榴莲蛋糕	餐饮
甜豆	蔬菜
甜豆	餐饮
昂刺鱼	半成品料理
昂刺鱼	水产
昂刺鱼	蔬菜
昂刺鱼	餐饮
果拼	未知
果拼	水果
果拼	餐饮
尖椒小炒肉	餐饮
芝士火鸡面	便利食品
芝士火鸡面	其他
芝士火鸡面	未知
芝士火鸡面	粮油米面
芝士火鸡面	餐饮
泡粉	餐饮
水饺皮	未知
水饺皮	粮油米面
水饺皮	餐饮
蒸架	半成品料理
蒸架	未知
蒸架	蔬菜
蒸架	其他
蒸架	居家日用
鲜肉锅盔	餐饮
舒适达	个护清洁
舒适达	未知
统一绿茶	未知
统一绿茶	餐饮
统一绿茶	饮料
大列巴	居家日用
大列巴	未知
大列巴	烘焙
大列巴	餐饮
大列巴	其他
汤面	餐饮
鲜榨橙汁	未知
鲜榨橙汁	水果
鲜榨橙汁	餐饮
熏鹅	休闲食品
熏鹅	其他
熏鹅	未知
熏鹅	肉禽蛋类
熏鹅	餐饮
九阳豆浆	餐饮
九阳豆浆	鲜食/低温
茭白肉丝	蔬菜
茭白肉丝	餐饮
老妈蹄花	餐饮
南瓜蛋挞	其他
南瓜蛋挞	餐饮
南瓜蛋挞	鲜食/低温
南瓜蛋挞	未知
食用碱	调味品
食用碱	粮油米面
清炒油麦菜	餐饮
维生素b族	中西药品
维生素b族	未知
维生素b族	滋补保健
黄焖猪	餐饮
漱口水	个护清洁
漱口水	美妆饰品
漱口水	未知
香尔赫	休闲食品
香尔赫	未知
香尔赫	肉禽蛋类
酸汤肥牛	餐饮
儿童蛋糕	餐饮
蜜汁全鸡	餐饮
小盘鸡	餐饮
紫苏	未知
紫苏	其他
紫苏	水果
紫苏	蔬菜
紫苏	餐饮
辛拉面	未知
辛拉面	便利食品
辛拉面	粮油米面
辛拉面	蔬菜
辛拉面	餐饮
烤鸭腿	其他
烤鸭腿	未知
烤鸭腿	餐饮
烤鸭腿	鲜食/低温
三鲜打卤面	餐饮
超能	个护清洁
超能	未知
超能	餐饮
超能	日化用品
辣货	休闲食品
辣货	其他
辣货	未知
辣货	餐饮
炸鸡叉骨	冷冻冷藏
炸鸡叉骨	未知
炸鸡叉骨	餐饮
骨头强	餐饮
雪菜	蔬菜
雪菜	餐饮
雪菜	冷冻冷藏
雪菜	未知
雪菜	调味品
芽菜炒饭	餐饮
