腊味煲仔饭	腊味:0.73,煲仔饭:1.0,腊味皇煲:?,腊味饭:0.8,煲仔:?,腊肠煲仔饭:1.0,腊肠滑鸡煲:0.71,腊味煲仔:?,腊肠饭:0.63,腊味煲:?	腊肉煲仔饭:?,腊鸭煲仔饭:?,腊肠加饭里:?,腊肠排骨饭:?,腊香煲:?,三腊煲仔饭:?,牛腩拼腊味:?,拼腊肠煲仔饭:?,腊肠叉烧饭:?,腊鸡腿煲仔饭:?,腊肠荷叶焗饭:?,腊味三宝饭:?,广式腊肠外婆菜肉末时蔬香米煲仔:?,排骨拼腊味:?,双腊煲仔饭:?,腊味鲜排骨饭:?,风味鸡杂煲仔饭:?,腊味滑鸡煲:?,腊味皇:?,广味三拼煲仔饭:?,广式腊肠煲饭:?,腊味蒸芋头饭十:?,腊味荷叶焗饭:?,腊肠香菇滑鸡时蔬香米煲:?,腊肉排骨饭:?,腊肠单点不送不配米饭:?,腊鸭蒸饭:?,原味鸡蛋仔:?,腊肠拼牛肉煲仔饭:?,风味椒麻鸡腿肉饭:?,牛腩拼腊味蒸饭:?,熏鹅煲米饭:?,腊鸭拼腊味:?,炒腊肉饭:?,腊味三拼中辣青菜靓汤煲仔汁:?,腊肠拼排骨饭:?,双腊合拼煲仔饭:?,煲仔饭十:?,拼腊肠煲:?,腊肠拼茄子煲:?,腊味香米饭:?,腊鸭拼排骨煲仔饭:?,腊肉排骨双拼煲仔饭:?,猪蹄煲米饭:?,腊肠滑鸡煲仔饭:?,腊八豆蒸排骨中辣青菜靓汤煲仔汁:?,广式腊肠每个饭:?,腊味根烤肠时蔬香米煲仔:?,滑鸡煲饭:?,腊味蒸饭:?,滑鸡拼腊肠煲:?,腊味三拼饭:?,排骨煲饭:?,味三拼饭:?,腊味煲饭:?,腊肠煲:?,腊三宝煲仔饭:?,鸡腿拼腊味砂锅饭:?,腊肠排骨煲仔饭:?,三味煲仔饭:?,港式烧腊炒饭:?,腊肠麻辣肠双拼煲饭:?,腊味双拼煲仔:?,广式腊肠酸豆角肉末时蔬香米煲仔:?,腊肉双拼煲:?,腊味肉饼双拼饭:?,腊味炒饭:?,和味牛腩煲:?,鸡翅拼腊肠加窝蛋饭:?,味双拼饭:?,腊肉饭套餐:?,广味双拼青菜西红柿炒蛋煲仔:?,腊肉煲仔:?,三腊蒸饭:?,排骨拼腊味砂锅饭:?
荠菜蒸饺	韭菜鲜肉蒸饺:0.85	
牛筋丸米粉	牛筋丸瘦肉汤河粉:0.64	
番师傅红烧	潘师傅:?	
地锅鸡简餐	地锅鸡:?	
老鸡汤面	老鸡面:?,鸡汤:?,鸡汤面:?	
肉炒饭	肉丝炒粉:0.64,牛肉炒粉:0.64	
泰奇面包	泰奇:0.1,泰奇小金砖大包:0.58	
烤肉夹馍砂锅	烤筋夹馍:?	
红烧肉	红烧:0.62,烧肉:0.86,红烧狮子头:0.85,红烧茄子:0.81,红烧鲫鱼:0.73,烧牛肉:0.71,肉段烧茄子:0.68,干烧肉饭:?,红焖肉:0.83,红烧大排:0.81	红烧猪脚:0.82,烧茄子狮子头烟熏鸭腿肉套餐:?,红烧猪蹄:0.82,红烧鱼:0.81,叉烧肉:0.63,烧肉饭:0.69,红烧茄子饭:0.66,照烧鸡肉饭:0.72,烧牛肉饭:0.62,烧饼夹肉:0.33,红烧鸭:0.82,笋干烧肉饭:?,红萝卜炒肉:?,网红大烧卖:?,红焖油面筋塞肉:?,红烧蹄髈:0.83,肉段烧:0.56,烧肉片:?,酱烧肉:?,酱烧牛肉:?,红烧河鲫鱼:0.82,烧五花肉:?,红肉:-0.15,红慢煨牛肉面:?,焖烧牛肉饭:?,红焖肉炖:0.56,五花肉烧土豆:0.86,红绕肉:0.95,雪里红肉沫:?,干烧肉:0.68,红烧鸡大腿:0.87,照烧五花肉:?,照烧鸡肉:?,红烧鸭块:0.88,笋烧肉:0.59,烧肉丸:?,大烧百叶肉片:?,叉烧肉饭:?,咸肉烧:0.62,肉段烧土豆:0.76,红烧猪蹄饭:0.66,西红柿蛋和肉汤:?,雪里红肉丝:?,照烧鸡饭肉末:?,焖烧猪肉:?,西红柿烧茄丝:?,烧大肉:?,驴肉火烧:0.36,红萝卜回锅肉:?,溜肉段烧:?,烧饼皮蛋瘦肉粥:?,烧鸭三杯鸡皇腊肉饭:?,红萝卜肉丝:?,结烧肉饭:?,红珠泡椒牛肉丝:?,红焖山羊肉:?,网红虎邦鲁西牛肉酱:?,大白菜烧扣肉:?,西红柿鸡蛋榄菜肉沫:?,土豆烧肉片:?,烧溜肉段:0.78,红焖肉炖油豆角:?,土豆烧五花肉:?,烧鸭十扣肉饭:?,烧肉丝:?,照烧鸡腿肉:?,烧咸肉:?,青红椒肉丝:?,干菜烧肉:0.84,红烍肉:?,红椒牛肉:?,西红柿牛肉:?,阁甩卖青红椒炒肉丝:?,雪里红肉末:0.65,红萝卜炒肉片:?,黄豆烧五花肉:?,红焖肉干:?,红肠火烧:?,红烧茄子盖浇:0.54,烧卤肉:?,西红柿肉片汤:?,红油肉:?,烧鸡肘子猪耳牛肉:?,红罗卜肉丝盖饭:?,护心肉烧土豆:0.84,红汤牛肉米线:?,照烧烤肉饭:?,网红虎邦鲁西牛肉:?,碳烧猪颈肉:?,烧肉段:0.52,红萝卜烧肥肠:?,叉烧肉包:?,红薯小鲜肉:?,卤肉拼叉烧:0.51,烧汁肉沬茄子:?,红糟肉:0.70,网红香炸小酥肉肉:?,京烧羊肉:0.55,红烧猪脚煲:0.77,网红牛肉:?,烧土猪肉:?,五花肉烧:0.68,红萝卜炒肉丝:?,红油水煮牛肉:?,烧鸭肉卷:?,红萝卜丝炒肉:?,叉烧肉套餐饭:0.66
水蜜桃饮料	饮料:0.46	
本都小调榴莲千层蛋糕	榴莲千层盒子蛋糕:?,榴莲:?,蛋糕:?,泰国金枕榴莲蛋糕:?,千层:?,榴莲千层:?,千层蛋糕:?,千层盒子蛋糕:?,榴莲千层蛋糕:?,慕斯蛋糕:?	金枕榴莲千层蛋糕:?,榴莲肉:?
嘉顿饼干	嘉顿香葱薄饼:0.84	
酸菜鱼米线之西安特色小吃	西安:0.36,米线:0.59	
芹菜肉	白菜豆腐粉条五花肉:?,白菜肉:0.99,韭菜肉:0.99	
铁板面疙瘩	铁板:0.52	
小白菜 汤	小白菜:0.68	
烤三文鱼	烤青花鱼:0.76,盐烤青花鱼:0.76,烤龙利鱼:0.7,碳烤青花鱼:0.76,烤醋渍鲭花鱼:?,三文鱼:1.0,三文鱼卷:1.0,烤鳗鱼:0.73,烤青鱼:?	
。牛肉面	牛肉面:?	
卷帘臭豆腐	卷面臭豆:0.55	
椰香双芋￼	椰香双芋:?	
八抓鱼	八爪鱼小卷:?,八爪鱼:0.95	
碗托凉面擀面皮	凉皮:0.94	
生皮凉米线	生皮:0.48	
苦瓜汤。	苦瓜瘦肉汤:?	
卤肉粉	卤粉:?,卤味猪脚粉:?,卤菜粉:?,肉末粉:?,羊肉米粉:?,卤肉:?,卤肉饭:?	
西瓜水果切	西瓜:?	
筋牛炖筋头巴脑一锅香	牛筋:?,牛丸饭香香:?,牛杂一锅香:?	
川味腊肠	广味香肠:0.82,腊味:0.76	
多祝驰名肉丸汤粉冷粉	肉丸:0.65,肉饼汤:?,猪肠粉冷粉:0.73	
酱猪头肉	猪肉:0.18,酱猪蹄:0.87	
蛋黄酱	蛋黄:0.56	
蛋白质水	蛋白质:?,蛋白饮:?,高蛋白营养水:?	
奶香蘑菇烤饭	蘑菇:0.36	
泡菜炒肉	泡菜回锅肉:0.76,泡菜五花肉:0.31	
咖喱饭。	咖喱鸡肉饭:?,咖喱饭:?,咖喱鸡排饭:?,咖喱鸡饭:?,咖喱鸡丁炒饭:?,咖喱脆皮鸡腿饭:?,咖喱牛肉饭:?,咖喱鸡肉焖饭:?,咖喱猪排饭:?,咖喱牛肉炒饭:?	咖喱牛肉套饭:?,咖喱土豆牛肉盖浇饭:?,咖喱椰子焗饭:?,咖喱鸡腿饭:?,咖喱烤肉饭:?,咖喱蛋包饭:?
红烧牛肉土豆	红烧牛肉:0.58	
酸酸辣辣豚骨面	酸辣豚骨面:1.0,粉丝馆酸辣粉:0.34,酸菜牛肉拌面:0.51	
范阳坊蛋糕订制	范阳坊:0.44,范阳坊甜蜜情怀生日蛋糕:1.0	
女性快感	女性:?,女用手指套跳蛋头套抠抠套情趣性:?	
羊肉汤锅	羊肉:0.61	
火爆鸡头	爆烤鸡爪:?,爆烤鸡脖:?	
冷面猪手	冷面:0.33	
白菜粉丝包	萝卜丝肉包:0.86	
孜然土豆片	土豆片:?,土豆:?,孜然羊肉:?,土豆丝:?,孜然:?,孜然豆皮:?,孜然脆骨米饭份麻辣豆腐:?,孜然辣子肉片:?,土豆烧芸豆:?	
麻辣拌鸡腿	鸡腿十:?,麻辣:?,麻辣拌猪脆鸡:?,麻辣拌鸡:?	
牛肉汤泡馍	牛肉拉面:0.5,炒牛肉:0.36	
生日蛋糕粉红豹	粉红豹:?	
牛油果草莓	牛油:0.33	
玉米面菜团子	玉米面萝卜菜团:0.45	
炒肉拌饭	烤肉饭:0.87	
阿华家四大天丸	四大天丸:?,阿嬷番薯起家粿:?,大舅真芯鱼丸:?,阿嬷紫薯起家粿:?	
青菜豆腐汤	青菜:0.64,豆腐:0.4,青椒土豆丝:0.45,豆腐包:?,千页豆腐:0.32,紫菜蛋汤:0.89,日本豆腐:0.49,麻辣豆腐:0.4,麻婆豆腐:0.58,青椒毛豆:0.33	涮豆腐皮:?,小白菜汤:?,豆腐羹:?,酸菜粉丝汤:?,青菜汤:?,苦菜汤:?,青碗豆:?,青菜豆腐羹:?,青豆:?,青笋炒腊肉套饭盖浇饭小菜:?,韭菜豆干:?,香菜豆腐羹:?,豆腐汤:?,韭菜豆芽:?,豆腐饭:?,素菜汤:?,炒青菜:?,雪菜毛豆:?,青椒猪肝特价菜:?,拌豆腐:?,白菜豆泡:?,青炒菠菜:?,荠菜烩豆腐:?
锡纸猪脑	锡纸:0.56,锡纸花甲:0.42	
百合花束	N朵粉百合:0.59	
鸭仔饭	白切鸭饭:0.87,鸭油饭:?,鸭腿饭:0.86,鸭汤饭:0.52,白切鸭青菜米饭:?,烧鸭饭:0.88,鸭肾饭:0.88,白切鸡拼白切鸭饭:0.87,鸭子饭:?,白切鸭半斤不含饭:0.62	鸭饭:0.60,鸭肾不含饭:?,白切鸭猪粉肠饭:?,白切鸭拼粉肠饭:0.78,烟熏鸭雪花鸡排小菜米饭:?,白切鸭拼油鸡饭:?,鸭杂饭:0.71,鸭头脖子不含饭:?,白切鸭咸水鱼饭:?,白切鸭半边卤蛋饭:?,烧鸭青菜米饭:?,烧鸭腿饭:0.88,白切鸡拼白切鸭青菜米饭:?,白切鸡拼白切鸭饭套餐:?,白切鸭拼叉烧饭:0.85,白切鸡拼烧鸭饭:0.86,白切鸭不包括饭:?,白切鸭拼猪杂青菜米饭:?,白切鸭白切猪杂饭:?,烧鸭拼五花肉青菜米饭:?,白切鸭拼盐焗鸡饭:0.61,鸭头饭:0.71,烧鸭叉烧饭:?,白切鸭白饭:?,白切鸭温馨提示没配饭:?,白切鸭拼麻辣手撕鸡青菜米饭:?,烧鸭拼白切鸭青菜米饭:?,白切鸭拼烧肉饭:?,鸭什饭:0.86,白切鸭时菜半边卤蛋饭:?,烧鸭腿不含饭:?,白切鸭拼烧鸭饭:0.85,鸭肠饭:?,烧鸭拼白切鸭青菜油饭:?,烧鸭拼白切鸭饭:0.76,白切鸭半边卤蛋时菜饭:?,烧鸭双拼饭:?,白切鸭拼五花肉青菜米饭:?,白切鸭拼猪杂饭:?,红烧鸭雪花鸡排两样小菜米饭:?,白切鸭肾饭:?,鸭温馨提示没配饭:?,白切鸭双腿饭:?,鸭翅膀不含饭:?,白切鸭鸡杂饭:?,白切鸭拼腩肉白饭:?
奶思@茶奶茶炸鸡面包蛋糕披萨	奶油蛋糕:0.47,鸡蛋仔:0.59	
番茄牛肉	番茄:0.56,牛肉饭:0.53,番茄牛腩饭:?,番茄肥牛米线:0.39,牛肉:1.0,牛肉面:0.66,番茄肥牛:0.74,蕃茄牛腩:0.75,烧牛肉:?,番茄肥牛饭:?	番茄汤:?,蕃茄牛柳:?,番茄牛腩:?,牛肉粒:?,五香牛肉:?,番茄遇见牛腩:?,鲜茄蛋牛:?,茄子炒牛肉饭:?,番茄鱼:?,茄汁牛腩:?,牛肉粉:?,番茄牛焖饭:?,鲜菇牛肉饭:?,番茄牛丸:?,牛肉饼:?,牛肉炒饭:?,牛肉酱:?
黄米粘饭	炒米饭:?	
烤鸭鸭	烤鸭整只:1.0	
大桶雪碧	大食桶红烧:0.22	
招牌卤泡面	招牌酱卤粉:?	
烤红薯片	烤肉片:0.69,蒸红薯条:0.24,烤地瓜紫薯:0.21,红薯干:0.35	
糁汤 牛肉烧饼	牛肉馅饼:0.78	
炒方便面	炒面:0.67,方便面:0.51,蛋炒面:0.73,肉炒面:0.85,炒面筋:0.53,炒螺丝面:?,煮方便面:0.92,炒担担面:0.65,肉丝炒面粉:0.53,鸡蛋炒面粉:0.53	炒面条:?,牛肉炒拉面:0.56,蛋炒方面面:?,炒直面条:?,炒米面:0.66,炒冷面:?,炒里面:?,炒麦面:0.65,炒刀削面:0.63,酱炒板面:?,炒面皮:0.82,肉丝炒刀削面:0.57,炒意面:0.45,火腿炒刀削面:0.62,炒妈妈面:?,鸡蛋炒刀削面:0.50,牛肉炒刀削面:0.48,蛋炒细面:0.73,炒面加肠:0.82,肉炒在你点的餐里面:?,鸡蛋炒方便:?,炒康师傅香辣面:?,炒拉面:0.64,火腿炒面皮:0.79,炒鸡蛋面:?,炒面加:0.61,培根炒里面:?,炒面加蛋:0.80,蛋炒粉面:?,爆炒小笼面:?,火腿蛋炒面:0.60,炒伊面:?,炒烩面:?,腊肠炒面筋:?,炒温面:?,炒蛋刀削面:?,炒炉面:0.67,蛋炒放便面:?,炒莜面:0.68,辣炒莜面:?,方便:0.36,鸡蛋炒方面:?
鸭脖鸭脖	鸭脖:1.0,黑鸭鸭脖:1.0	
白酒杯	红酒高脚杯:0.39	
土豆排骨盖浇	盖浇饭:0.53,土豆丝:0.56	
金乡汤圆米线	汤圆:0.26	
珍珠蛋挞	珍珠:0.22	
小亮金针菇花甲	金针菇:0.59,金针:0.42	
炸热狗肠	热狗:?	
hdmi转接线	转接头:?,转换器笔记本电脑连接投影仪视频线:?	
牛轧糖	牛扎糖:0.98,牛轧奶芙:0.74,牛轧蛋卷:0.65,蔓越莓牛轧饼:0.75,牛轧饼:0.76	
果汁牛奶	牛油果:0.39	
玉米吐司	玉米:0.41	
红烧肉烧饭	红烧肉套餐饭:?	
阿潘哥鲜鱼米粉	鱼锅单人米饭:0.03,藤椒鱼锅单人米饭:-0.04	
牛肉骨头汤面	肉酱面:0.54	
干尤鱼	尤鱼:0.80	
老麻面馆·盖饭·小炒	炒面:0.57,麻辣牛肉面:0.06	
黄金翅尖	黄金:0.23,黄金炸:?	
牛肉丸子面。	牛肉丸子面:?	
海天老抽	海天特级金标生抽:0.98	
鸡架粉	拌鸡架:?,鸡架:?	
彩色卡纸	彩纸:0.92,彩色:0.74,彩色折纸:?	
月芬酸汤米线	酸汤:0.63	
土豆粉 两掺	粉面两掺:0.59,土豆粉刀削面两掺:0.92	
豆腐干炒肉丝	土豆丝:0.71	
龙华锅边小炒	锅边:0.32	
鸡汁豆干	鸡蛋干:?	
消毒水	消毒:0.68,消毒片:0.46,消毒剂:0.84	
洗手液	洗衣液:0.77,清洗液:0.67,洗发乳液:?	
椰子炖奶	椰奶:0.87,椰王奶冻:0.51	
至尊披萨	至尊:0.70,披萨:0.90,水果披萨:0.88,榴莲披萨:0.93,肉披萨:0.89,鸡肉披萨:0.87,海鲜披萨:0.94,牛肉披萨:0.86,培根披萨:0.89,烤肉披萨:0.86	风情披萨:0.86,N寸披萨:0.79,N寸榴莲披萨:0.84,十寸海鲜披萨:0.72,N寸苏丹王榴莲披萨:0.85,至尊比萨:0.91,火腿披萨:0.89,金枕榴莲披萨:0.94
麻辣小九	麻辣:?	
面 肉酱	肉酱:?	
炝炒油麦菜	香菇油菜:0.84	
咖啡蛋挞	蓝山咖啡:0.12	
百味鸡公煲水煮鱼	鸡公煲:0.53,水煮:0.72	
辣爆龙虾尾	辣爆:0.55,麻辣小龙虾:0.93	
里脊烧饼 包子	里脊:0.22,烧饼:0.59	
胡萝卜特色美食	胡萝卜素:?	
小炒肉黄米饭	小炒肉盖米饭:?	
西红柿鸡蛋土豆丝	西红柿炒鸡蛋:0.81	
男士蛋糕	蛋糕:1.0	
黑森林	起士森林蛋糕:0.48,森林:0.55,浮力森林:0.82	
烤鸭 万里	北京烤鸭:?	
馍凹肉夹馍店	肉夹馍:?	
大相小吃卷饼炸串	卷饼:0.66	
鸡蛋肉泥汤	鸡蛋肉泥:?	
鸡公煲地大	鸡公煲:?	
芝士烤肉拌饭	烤肉饭:0.76,烤肉配菜竹香米饭:0.67	
粗粮饭	粗粮:?	
花胶鸡	花胶:0.59,花菇鸡汤:0.57	
煎饼 米线	米线:0.2	
蹄花\ud83c\udf38	蹄花:1.0	
酱焖鲫鱼	酱焖海杂鱼:0.97	
炒年米粉	炒年糕:0.52	
糖果盒子蛋糕	盒子:0.5	
牛肉拌面	牛肉:0.77,牛肉汤:0.56,牛肉面:0.78,红烧牛肉:0.78,牛肉拌粉:0.7,牛肉炒面:0.68,牛肉丸汤:0.18,牛肉炒拉面:0.67,牛肉板面:0.45,牛肉炒饭:0.67	红烧牛肉拌:0.58,牛肉羹:0.16,牛肉炒刀削面:0.74,麻辣牛肉拌粉:?,牛肉片:0.53,牛肉拉面:0.70,麻辣牛肉拌:?,牛肉汤面:?,咖喱牛肉:0.55,红烧牛肉炒面:?,牛肉丝拌粉:?,牛肉刀削面:?,牛肉炸酱面:?,牛肉热干面:?,牛肉烩面:?,牛肉盖浇面:?,肉丝炒面:?,五香牛肉:0.51,牛肉小面:?,牛肚面:0.67,牛肉卤面:?,肉酱棒面:?,牛杂拌面:?,五花肉焖面:?,五香牛肉汤面:?,肉丝鸡蛋炒面:?,牛肉丸:0.19,牛肚拌面:?,肉拌粉:?,牛肉盖饭:0.74,肉干拌:0.54,红烧牛肉炒刀削面:?,鱼香肉丝炒面:?,牛杂拌粉:?,牛肉凉面:?,红烧牛肉盖浇面:?,牛杂炒面:?,牛肉酱:0.51,牛肉干拌:0.68,牛肉干拉面:?,牛杂面:0.63,牛肉鸡蛋炒面:?,牛杂刀削面:?
豆腐佬	豆腐脑:?	
韩国汤	韩式肥牛泡菜汤:?	
粗粮细作靓时尚	粗粮面:?,粗粮:?	
馄饨 素	大馄饨:?,馄饨食素更:?,馄饨:?	
锐佳沙拉小栈	沙拉:?	
烤火腿肠。	烤火腿肠:?	
儿童水果生日蛋糕	生日帽:?	
牛肉米粉国槐街	羊肉粉:0.56	
缘粥·锅贴炒饭	锅贴:0.54	
鸡公煲工商	鸡公煲:?	
鸭架饭	鸭翅饭:?,鸭腿饭:0.51	
鸡肉夹馍	鸡肉馍:?,鸡腿馍:?	
酸菜鱼煲	酸菜肉煲:0.67	
车仔面奶茶	奶茶:0.49	
芒果芝芝	芒果:0.38	
藤椒鸡鸡肉饭	藤椒鸡肉饭:1.0	
公主主题蛋糕	白雪公主:0.58	
舒心套餐	套餐:?,醋肉套餐:?	
牛杂粉面	粉面:0.7	
鸡公煲杨思	鸡公煲:?	
素炒冬瓜	丝瓜炒:0.81	
汉堡米线	米线:0.27,N元米线:0.27	
黑椒鸡肉饭	鸡排饭:0.93,脆皮鸡饭:0.75	
青菜肉丝馄饨	肉丝:0.46	
芹菜肉丝炒饭	肉丝盖饭:0.8	
禧圆春饼	禧圆:?	
淼淼锡纸饭	锡纸:?	
秘制手扒鸡	扒鸡:0.36,手扒鸡:0.92,秘制:0.52	
蜜芙精品生日蛋糕	生日帽:?	
财鱼汤。	财鱼汤:?	
红烧钉螺	红烧:0.02	
虾仁豆腐饭	油豆腐:?	
牛杂萝卜面	牛肉萝卜面:?,萝卜面:?,牛肉萝卜汤:0.49	
爆炒刀削面	爆炒牛肉面:0.63,炒面:0.74	
辣骨骨辣	辣骨:?	
椒盐豆腐鱼	豆腐:?	
毛血旺毛	毛血旺:?	
棒约翰 三林	棒约翰:?	
上宛轩鸡汤米线红烧牛肉面	鸡汤米线腊汁肉加馍:0.34,酸汤肥牛米线:?	
赵明鸡蛋馅饼	鸡蛋灌饼:0.61,蛋饼:0.71	
凉拌酸肉	拌酸肉:?	
青椒肉丝炒菜	炒菜:0.79	
土豆红烧肉饭	土豆肉丝饭:0.64	
黄焖鸡文冲	黄焖:0.75	
蛋炒饭虎邦	虎邦:?	
叉烧。	叉烧饭:?	
老爆三。	老爆三:?	
芝士 面	芝士:?	
张记里脊扒饼	里脊扒饼:?	
糖醋鸡	糖醋:?	
西葫饺子	西葫:?	
猪血汤	猪肝汤:0.96,猪杂汤:0.81,猪杂枸杞叶汤:0.63,猪心汤:0.73,猪肚汤:0.77,益母草猪杂汤:0.87,猪肝米粉汤:0.44,猪骨汤:0.53	
凉皮羊肉泡馍	纯瘦肉夹馍:0.8	
加肉丝干煸土豆片	土豆:0.6	
大骨猪杂汤粉 正宗隆江猪脚饭	猪杂汤:0.75,猪杂汤饭:0.79	
水煮千页豆腐	水煮肉片:0.6	
菠萝咕老肉	菠萝古老肉:0.96	
爆炒猪肚	爆炒:0.59,小炒牛肚:0.69,小炒猪肝:0.89	
酸菜鱼。酸	酸菜松鱼:?	
鸡排蛋包饭	煎鸡蛋:?,鸡排:0.72,大鸡排:0.72	
青牛原汁炖肉	牛肉:0.35	
鸭血干丝汤	鸭血粉丝汤:?	
热凉皮	汉中热米皮:0.91,热米皮:0.74	
小米发糕	小米粥:0.77,小米粑:?	
‍沙茶面	沙茶油面:?	
棋林炒螺蛳粉	炒老友粉:0.84	
西门福鼎肉片	福鼎:0.29	
焗南瓜	蛋黄焗地瓜:0.71,南瓜粥:0.34	
山椒笋	山椒:0.80,山椒味:0.90	
豆腐脑儿	老豆腐倍儿哏儿:0.21	
杏元饼干	饼干:1.0	
三及第汤饭	三级第汤:?,五及第:?,三丝炒粉猪杂枸杞老火靓汤:0.6,三及第汤:0.9,三鲜汤:0.6	
梅子鸡酒	梅鸡肾:0.3	
暖手宝	暖宝贴暖宫贴:?,电暖宝:0.95	
伊利菠萝	伊利:0.36	
烤肉饭长胜店	肉饭:0.59	
福中炸串	福中:-0.21	
衢州小烧饼	小烧饼:?,小烤饼:?,迷你小烧饼:?	
鱼蛋档	鱼蛋:?	
牛奶 光明	光明:1.0,鲜牛奶:0.64	
饮料饮料	碳酸饮料:?	
浆水菜米饭	炒米饭:?	
包子粉汤	粉汤:?	
洋葱炒肉丝	肉丝:0.78	
牛肉汤咸菜	牛肉汤:0.49	
正宗坛子蟠龙烤鸭冒烤鸭	冒烤鸭:1.0	
维他芒果	维他:0.27,维他奶:?	
炒酸奶水果	炒酸奶:0.5	
蛋糕14英寸	英寸:0.6	
麻辣鸭胗	麻辣鸭珍:0.99,麻辣鸭肠:0.94,麻辣鸭心:0.92	
烤肉饭羊汤	羊肉:0.7	
烧鸭蛋炒饭	烧鸭炒米粉:0.57,烧鸭:0.37	
老朝鲜	朝鲜:?	
鱼香肉丝套餐	木耳肉片套餐:0.61,套餐:0.64	
牛奶 1l	低脂牛奶:?,纯牛奶:?	
小米粥 凉皮	小米南瓜粥:0.46	
青岛啤酒名茶	啤酒:?	
猪肉莲藕	猪肉:0.44,猪肉莲耦:?	
鱼胖嘟一人一份酸菜鱼	一人川香无刺麻辣鱼:?,加一份:?,一人川香麻辣鱼加量鱼片:?,加一份鱼豆腐:0.26,一份:?	
毛肚锅涮串	麻辣涮肚:0.78	
肠粉后街	肠粉:?	
香菇炒肉木桶饭	肉丝饭:?	
四川风味麻辣鸡	风味:?,麻辣面:?,麻辣:?,麻辣牛肉:?	
炒饭 鱼香	炒饭:?,鱼香:?	
三文鱼皮	三文鱼:0.85,三文鱼腩:0.84	
海蛎粥	海蛎:0.77,海蛎煎:0.54	
