地漏	面盆:0.96,封箱器:0.95,枕套:0.95,不锈钢碗:0.94,下水管:0.94,鞋子:0.94,鞋架:0.94,游泳:0.94,蒸盘:0.94,文具:0.94,标签纸:0.93,橡皮:0.93,爬爬垫:0.93,蒸笼:0.93,胶带纸:0.93,不粘锅:0.93,托盘:0.93,椅子:0.93,衣服挂:0.93,米尺:0.93	软尺:0.97,床垫:0.96,衣服架:0.96,不锈钢盆:0.96,尺子:0.96,钢盆:0.96,菜板:0.96,鞋套:0.96,线手套:0.95,炒锅:0.95,脸盆:0.95,双面:0.95,标签贴:0.95,剪刀:0.95,马桶垫:0.95,双面胶:0.95,挂衣架:0.95,胶手套:0.95,衣架:0.95,保鲜:0.95
裤架	衣架:0.95,晾衣架:0.95,晾衣:0.95,挂衣架:0.94,洗护袋:0.94,晾衣夹子:0.93,衣服架:0.92,晒衣架:0.89,晾衣夹:0.88,搓衣板:0.83	旅行包:0.97,旅行箱:0.97,扫把:0.97,档案:0.96,针线:0.96,马桶刷:0.96,马桶:0.96,鞋架:0.96,四件套:0.96,本子:0.96,卷发:0.96,笔记本:0.96,白板擦:0.96,水桶:0.96,浴花:0.96,餐具:0.95,文件盒:0.95,收纳箱:0.95,荧光:0.95,陶瓷:0.95
牙线	牙刷:0.94,清洁:0.93,狮王:0.92,竹炭:0.92,冷酸:0.90,过敏:0.88,牙膏:0.87,电动:0.87,舒适达:0.87,黑人:0.87,牙具:0.86,清新:0.86	厕宝:0.93,洁厕宝:0.92,刮毛:0.92,刮毛刀:0.91,套装:0.91,免洗:0.91,冰箱:0.91,旅行:0.91,男士:0.91,婴儿:0.90,洁厕剂:0.90,软管:0.90,旅行装:0.90,卸妆油:0.90,洁面粉:0.90,隔离霜:0.90,化妆:0.89,洗衣服:0.89,密码:0.89,卸妆:0.89
胃炎	通便:0.91,木香:0.91,健脾:0.91,麻仁:0.90,麻仁丸:0.90,槐角:0.90,槐角丸:0.90,顺气丸:0.90,通便灵:0.90,雷尼替丁:0.89,大山楂:0.89,胃舒:0.89,康恩:0.89,康恩贝:0.89,胃痛:0.88,白术散:0.88,参苓白术散:0.88,水丸:0.87,胃康:0.87,猴头:0.87	白云:0.92,颗粒:0.92,化痰:0.92,清肺化痰:0.91,999:0.91,舒肝:0.91,优卡丹:0.91,清肺:0.91,葵花:0.91,调经:0.91,布洛:0.91,感冒:0.91,咳喘宁:0.91,咳喘:0.91,补肾:0.91,黄敏:0.91,布洛芬:0.91,胶囊:0.91,妇舒丸:0.90,蒲公英:0.90
蒸蛋糕	芝麻饼:0.95,沙琪玛:0.95,香酥饼:0.94,蛋卷:0.94,牛角包:0.94,椰丝:0.94,蛋酥:0.93,徐福记:0.93,肉松:0.93,瑞士:0.93,燕麦酥:0.93,红豆酥:0.92,麻薯:0.92,博饼:0.92,芝麻酥:0.91,豪士:0.91,达利园:0.91,手指:0.91,桃酥饼:0.91,瑞士卷:0.91	薄脆饼干:0.95,蔓越莓:0.95,薄脆饼:0.94,苏打饼:0.94,杏仁:0.94,苏打饼干:0.94,薄脆:0.94,牛扎:0.94,糙米卷:0.93,脏脏包:0.93,米面包:0.93,草莓脆:0.93,吉福:0.93,嘉士利:0.93,脏包:0.93,北海道:0.93,奶棒:0.93,奶球:0.93,椰蓉:0.93,茶饼:0.93
透明皂	洗衣皂:0.87,增白皂:0.86,彩漂:0.85,奥妙:0.81,内衣:0.81	肥皂:0.84,空气:0.83,郁美净:0.82,香薰:0.82,防虫:0.81,染发:0.81,塑料杯:0.81,樟脑球:0.81,凝珠:0.80,樟脑丸:0.80,润肤霜:0.79,密码:0.79,防晒露:0.79,竹炭:0.79,浴盐:0.79,纸面巾:0.79,清新剂:0.79,染发霜:0.79,清新:0.79,合一:0.78
盖菜	空心菜:0.98,芥菜:0.98,皇帝菜:0.97,芥兰:0.97,菜心:0.97,菜花:0.97,空心菜叶:0.96,小白菜:0.96,水芹菜:0.96,菜:0.96,春菜:0.96,上海青:0.96,藤藤菜:0.96,白菜:0.95,芹菜:0.95,龙须菜:0.95,白菜花:0.95,小油菜:0.95,西芹:0.95,快菜:0.95	薯叶:0.98,红薯叶:0.97,口蘑:0.97,芦笋:0.97,长豇豆:0.97,芸豆:0.97,红尖椒:0.97,水豆腐:0.97,菜头:0.97,绿豆芽:0.97,卤水豆腐:0.97,甜豆:0.96,豌豆尖:0.96,扁尖:0.96,猪大肠:0.96,水笋:0.96,老蛏:0.96,扁豆:0.96,藠头:0.96,秋葵:0.96
清蒸	猪五花肉:0.90,猪五花:0.89,五花肉:0.88,五花:0.87,黑猪:0.87,排骨肉:0.87,猪肋排:0.87,猪肋:0.86,扇子:0.86,猪里脊肉:0.86,肋排:0.86,猪腿:0.86,猪小排:0.86,冷鲜肉:0.86,猪里脊:0.85,小排:0.85,梅花肉:0.85,黑猪肉:0.85,猪肥肉:0.85,土猪肉:0.84	蒸鸡:0.88,土鸡:0.88,土鸭:0.87,河田鸡:0.86,小土豆:0.86,葫芦瓜:0.85,目鱼:0.85,羔羊肉:0.85,黄牛肉:0.85,腱子:0.85,土鸡蛋:0.84,剁椒:0.84,羔羊:0.84,剁椒鱼:0.84,圆白菜:0.84,腱子肉:0.84,偏口鱼:0.84,东北酸菜:0.84,麻鸭:0.84,肋条:0.83
金银花茶	西洋参:0.89,洋参:0.87,西洋参片:0.84	山楂粉:0.92,黄芪:0.91,番泻:0.90,丹参:0.90,下火:0.89,红糖姜:0.89,甘草:0.89,益母:0.89,番泻叶:0.89,八宝茶:0.89,红景天:0.88,益母草:0.88,罗汉果:0.87,八珍益母:0.87,夏桑菊:0.87,糖姜:0.87,纸盒:0.87,银花:0.87,三七粉:0.86,颗粒:0.86
刺身拼盘	刺身:0.94	三文鱼腩:0.88,北极贝:0.85,蟹腿肉:0.85,赤贝:0.84,吉拉多:0.81,金枪鱼:0.81,鱼子酱:0.81,海胆:0.80,甜虾:0.80,三文鱼刺身:0.79,北极甜虾:0.78,虾卷:0.77,加吉鱼:0.77,鱼生:0.76,蛋黄酱:0.76,秋刀鱼:0.75,三文鱼:0.75,鲟鱼:0.75,吞拿鱼沙拉:0.74,鳌虾:0.74
玫瑰茄	果杯:0.85,草莓:0.84,蒟蒻:0.83,酸奶杯:0.82,酸芒果:0.81,薏米茶:0.81,提子:0.81,枣茶:0.81,糖桂花:0.81	桑葚:0.88,冰糕:0.88,佛手:0.86,山楂:0.85,干果:0.85,冻草莓:0.85,雪山楂:0.84,绿豆爽:0.84,果脯:0.83,草莓杯:0.83,老鼎:0.83,溶豆:0.83,果干:0.82,鲷鱼烧:0.82,柠檬片:0.82,蜜饯:0.82,姜糖:0.82,桃干:0.82,蔓越莓:0.82,香芋:0.82
橙汁	美汁源:0.98,水晶葡萄:0.98,果粒橙:0.98,汇源:0.98,桃汁:0.98,酷儿:0.98,苹果汁:0.97,橙:0.96,葡萄汁:0.96,山楂树:0.93,山楂汁:0.93,菠萝汁:0.92,椰子汁:0.92,汇源果汁:0.91,水蜜桃汁:0.90,萝卜汁:0.89,胡萝卜汁:0.89,特种兵:0.88,果蔬汁:0.88,蓝莓汁:0.88	纯果汁:0.95,荔枝汁:0.93,芒果汁:0.93,润田:0.92,水:0.92,一箱:0.92,茉莉清茶:0.92,茉莉清:0.92,果汁:0.91,清茶:0.91,可口可乐:0.91,鲜榨:0.91,珍珍:0.90,美年达:0.90,低糖:0.90,整箱:0.90,北冰:0.90,可乐:0.89,茉莉蜜:0.89,北冰洋:0.89
牛皮糖	牛轧糖:0.95,花生糖:0.92,话梅糖:0.88,牛扎糖:0.88,牛扎:0.88,陈皮糖:0.88,榴莲糖:0.87,玉米糖:0.83,米花糖:0.83	地瓜干:0.96,鱼皮花生:0.95,山楂卷:0.95,椰丝球:0.94,花生酥:0.94,冬瓜糖:0.93,杏:0.93,山楂片:0.93,山楂糕:0.93,梅干:0.93,咸话梅:0.93,绿豆糕:0.92,薯干:0.92,话梅条:0.92,豌豆:0.92,话梅:0.92,华味亨:0.92,梅肉:0.92,冬瓜条:0.92,核桃:0.91
肘	筒骨:0.95,腊排:0.94,龙骨:0.93,猪棒骨:0.93,猪尾巴:0.92,猪血:0.92,牛里脊:0.92,梅花肉:0.92,肉:0.92,猪肺:0.92,筒子骨:0.92,脊骨:0.91,猪肚:0.91,扇子:0.91,猪脊骨:0.91,黑猪:0.91,猪舌头:0.91,猪瘦肉:0.91,猪里脊肉:0.91,猪里脊:0.91	目鱼:0.96,马鲛鱼:0.95,牛腱子:0.95,土鸡:0.95,鲢鱼:0.94,牛腱:0.94,腱子:0.94,对虾:0.94,石斑:0.94,鲅鱼:0.94,蛤蜊:0.94,圆白菜:0.94,水鸭:0.94,海蛎:0.94,腱子肉:0.94,鲳鱼:0.94,胖头鱼:0.94,月牙骨:0.94,牡蛎肉:0.94,白萝卜:0.94
梦龙	和路雪:0.98,冰淇淋:0.98,冰淇:0.98,巧克力冰:0.97,冰激凌:0.97,奶昔杯:0.96,冰淇凌:0.96,甜筒:0.96,可爱多:0.96,香草:0.96,覆盆子:0.96,蛋筒:0.96,咸蛋黄:0.95,冰激淋:0.95,海盐:0.95,草莓冰:0.94,雪糕:0.93,火炬:0.92,奥雪:0.92,冰棍:0.91	瑞士莲:0.91,德芙巧克力:0.90,巧克:0.89,麻糬:0.89,黑巧:0.88,黑巧克力:0.88,妙卡:0.88,榛果:0.88,白巧克力:0.87,缤纷乐:0.87,番茄膏:0.87,杨枝:0.87,巧克力:0.87,德芙:0.87,蛋黄:0.87,枫糖:0.86,巧克力酱:0.86,戚风:0.86,丝绒:0.86,夹心:0.85
氯化钠	润洁:0.94,滴眼:0.93,滴眼液:0.93,眼液:0.93,聚乙烯:0.93,聚乙烯醇:0.93,萘敏维:0.92,滴鼻液:0.90,滴鼻:0.90,牛磺酸:0.88,乐敦康:0.88,乐敦莹:0.87,喷雾剂:0.87,色甘酸:0.87,色甘酸钠:0.87,口疮:0.85,口洁喷雾剂:0.83,口洁喷雾:0.83,庆大霉素:0.83,口腔:0.82	乐敦清:0.93,复方:0.93,乐敦:0.93,盐酸:0.92,氧氟沙星:0.92,左氧氟沙星:0.92,酸锌:0.92,鱼腥草:0.92,樟脑:0.91,鲜竹沥:0.91,鲜竹:0.91,醋酸:0.91,竹沥:0.91,沥液:0.91,竹沥液:0.90,鲜竹沥液:0.90,地塞米松:0.90,葡萄糖酸锌:0.90,聚维:0.90,聚维酮碘:0.89
花玉米	番薯干:0.90,菱角:0.90,红薯干:0.89,紫薯:0.89,白薯:0.88,地瓜:0.88,薯干:0.87,番薯:0.87,熟玉米:0.87,糯玉米:0.86,水果萝卜:0.86,怀山药:0.85,甜玉米:0.85,红薯:0.85,蕃薯:0.84,萝卜:0.84,白萝卜:0.84,笋干:0.83,小土豆:0.83,淮山药:0.83	玉米:0.95,米:0.93,豆:0.91,南瓜汁:0.91,巴浪鱼:0.91,江米:0.90,豆面:0.90,鲜鸡:0.89,月牙骨:0.89,鸡蛋:0.88,黄豆面:0.88,草鸡蛋:0.88,松花:0.88,鹰嘴豆:0.88,目鱼:0.88,粘米:0.88,葱油酥:0.88,散装:0.88,板栗肉:0.88,松花蛋:0.87
防晒帽	遮阳帽:0.98,鸭舌帽:0.97,皮手套:0.90,皮带:0.90,线手套:0.89,眼罩:0.87,增高鞋垫:0.86,鞋垫:0.85	发卡:0.99,胸罩:0.98,丁字裤:0.97,收纳盒:0.97,逗猫棒:0.97,泳装:0.97,收纳:0.97,情趣内衣:0.97,旅行包:0.97,睡衣:0.96,捆绑带:0.96,泳衣:0.96,伞:0.96,游泳衣:0.96,网袜:0.96,电脑包:0.96,黑丝袜:0.96,宠物包:0.96,吊带袜:0.96,长筒袜:0.96
胖大海	纸盒:0.91,甘草:0.88,甘草片:0.85,魔方:0.84,护肝:0.83,红景天:0.81,荷叶:0.80,万年青:0.80	罗汉果:0.92,下火:0.88,慢严舒:0.88,慢严舒柠:0.87,洋参:0.86,银花:0.86,西洋参:0.86,含片:0.86,夏桑菊:0.85,通便茶:0.84,金银花茶:0.83,金银花:0.83,黄芪:0.82,生地:0.82,斯达舒:0.82,二丁:0.82,雷允上:0.82,番泻叶:0.82,益母草膏:0.81,东阿阿胶:0.81
百利甜	百利:0.98,甜酒:0.97,力娇酒:0.82	草莓奶:0.89,淡奶油:0.87,鲜牛奶:0.87,水牛:0.87,樱桃酒:0.85,黑咖啡:0.85,牛油果油:0.85,燕塘:0.85,淡奶:0.85,鲜豆浆:0.85,海河:0.85,鲜奶:0.85,牛奶:0.84,可可:0.84,蒙牛早餐奶:0.84,维他奶:0.83,豆奶:0.83,巴氏:0.83,优倍:0.83,全脂奶:0.83
脾胃舒	白术散:0.93,参苓白术散:0.93,胃苏:0.93,养胃颗粒:0.92,健脾:0.90,顺气丸:0.90,胃舒:0.90,木香:0.89,养胃舒:0.89,参苓:0.89,脾胃:0.89,温胃:0.89,白术:0.89,参苓白术:0.89,温胃舒:0.89,消食:0.88,麻仁丸:0.87,健胃:0.87,江中:0.87,番泻:0.86	颗粒:0.94,板蓝根:0.94,益母草:0.92,葵花:0.92,夏桑菊:0.92,橘红丸:0.92,七星茶:0.92,清肺:0.92,感冒清热:0.92,清咽:0.92,感冒灵:0.92,二丁:0.92,橘红:0.92,999:0.92,小柴胡:0.91,蒲公英:0.91,感冒:0.91,清热:0.91,柴胡:0.91,桑菊:0.91
充电器线	快充:0.99,typec:0.99,华为:0.98,数据线:0.98,苹果手机:0.98,数据:0.98,ipad:0.98,安卓:0.97,usb接口:0.97,充电:0.97,充电线:0.97,电线:0.97,usb:0.96,type:0.95,充电器:0.94,编织:0.94,充电头:0.94,充电宝:0.91,车载:0.91,连接线:0.90	插头:0.97,转换头:0.96,转接头:0.96,转接:0.95,转接线:0.95,耳机线:0.95,音频线:0.94,读卡器:0.93,读卡:0.92,hdmi:0.92,电插座:0.91,水盆:0.90,灯泡:0.90,排插:0.90,拖线板:0.90,低音炮:0.90,免驱:0.90,插线板:0.89,插排:0.89,耳麦:0.89
干鞋	帆布鞋:0.90,宠物:0.88,布鞋:0.86,狗笼:0.86,宠物笼:0.86,狗笼子:0.85,桌游:0.85,抽杆夹:0.85,宠物包:0.85,进水管:0.84,电钻:0.84,凉鞋:0.83,进水:0.83,裤夹:0.83,吊床:0.83,热得快:0.82,猫笼:0.82,水龙头:0.82,帽子:0.82,笼子:0.82	军棋:0.86,变形:0.86,国际象棋:0.85,奶瓶刷:0.85,鸭舌帽:0.85,笔记本:0.85,削皮器:0.85,扑克牌:0.85,切菜刀:0.84,扑克:0.84,晾衣夹子:0.84,玩具:0.84,篮球:0.83,眉夹:0.83,晾衣:0.83,电脑包:0.83,猫玩具:0.83,针线:0.82,保鲜碗:0.82,扫把:0.82
